origin,destination,cases
020105,020804,7
020105,020901,10
020105,020902,1
020105,020904,3
020105,020906,5
020105,021001,90
020105,021002,10
020105,021003,2
020105,021004,43
020105,021005,9
020105,021006,7
020105,021007,10
020105,021008,11
020105,021009,7
020105,021010,8
020105,021011,19
020105,021012,3
020105,021013,6
020105,021014,304
020105,021015,3
020105,021016,7
020105,021101,9
020105,021102,1
020105,021103,1
020105,021201,133
020105,021202,6
020105,021203,4
020105,021204,10
020105,021205,4
020105,021206,32
020105,021207,29
020105,021208,12
020105,021209,4
020105,021210,7
020105,021301,12
020105,021302,1
020105,021304,2
020105,021306,7
020105,021307,3
020105,021308,1
020105,021401,23
020105,021403,3
020105,021404,1
020105,021405,3
020105,021406,2
020105,021408,1
020105,021409,4
020105,021501,1
020105,021502,3
020105,021503,5
020105,021508,2
020105,021510,1
020105,021511,2
020105,021601,43
020105,021602,1
020105,021603,6
020105,021701,193
020105,021702,75
020105,021703,8
020105,021704,3
020105,021705,7
020105,021706,4
020105,021707,13
020105,021708,10
020105,021709,7
020105,021710,30
020105,021801,46
020105,021804,2
020105,021808,2
020105,021809,11
020105,021901,14
020105,021902,2
020105,021904,6
020105,021907,1
020105,021908,2
020105,021909,5
020105,021910,2
020105,022001,126
020105,022002,4
020105,022003,45
020105,022004,6
020105,022005,13
020105,022006,13
020105,022007,16
020105,022008,23
020105,040101,3
020105,060101,1
020105,061301,1
020105,070101,1
020105,070102,1
020105,100101,19
020105,100103,3
020105,100105,3
020105,100203,1
020105,100301,3
020105,100313,1
020105,100317,2
020105,100401,7
020105,100403,2
020105,100501,8
020105,100502,2
020105,100504,1
020105,100509,1
020105,100511,1
020105,100601,2
020105,100605,1
020105,100701,1
020105,101002,2
020105,101007,1
020105,110101,1
020105,110203,1
020105,120101,1
020105,120114,2
020105,130101,48
020105,130104,6
020105,130105,1
020105,130111,1
020105,130401,1
020105,130801,1
020105,130803,1
020105,130807,1
020105,130808,3
020105,130813,1
020105,130901,2
020105,131001,1
020105,131006,4
020105,131201,2
020105,131202,1
020105,140101,3
020105,140112,1
020105,140301,4
020105,150101,132
020105,150102,1
020105,150103,5
020105,150104,1
020105,150105,4
020105,150107,1
020105,150108,5
020105,150110,8
020105,150111,4
020105,150112,53
020105,150113,22
020105,150114,19
020105,150115,8
020105,150116,4
020105,150117,18
020105,150118,13
020105,150120,1
020105,150121,4
020105,150122,12
020105,150124,1
020105,150125,6
020105,150128,2
020105,150130,4
020105,150131,19
020105,150132,11
020105,150133,1
020105,150134,2
020105,150135,12
020105,150136,12
020105,150137,3
020105,150140,12
020105,150141,2
020105,150142,1
020105,150143,3
020105,150201,12
020105,150202,3
020105,150203,1
020105,150204,2
020105,150502,1
020105,150505,1
020105,150509,2
020105,150601,36
020105,150605,4
020105,150612,1
020105,150701,1
020105,150801,14
020105,150802,2
020105,150806,2
020105,150810,4
020105,150901,1
020105,151003,1
020105,180101,1
020106,020101,240
020106,020105,270
020106,020106,1917
020106,020111,4
020106,020112,30
020106,020201,1
020106,020204,1
020106,020401,1
020106,020501,1
020106,020507,1
020106,020601,18
020106,020603,1
020106,020604,7
020106,020606,3
020106,020607,2
020106,020608,1
020106,020609,3
020106,020610,2
020106,020611,9
020106,020801,1
020106,020906,1
020106,021001,2
020106,021004,2
020106,021005,1
020106,021014,10
020106,021015,1
020106,021201,3
020106,021204,2
020106,021205,1
020106,021301,1
020106,021401,1
020106,021501,1
020106,021601,1
020106,021701,1
020106,021809,2
020106,022001,2
020106,022003,1
020106,022005,1
020106,130101,1
020106,131006,1
020106,150105,1
020106,150112,4
020106,150113,1
020106,150123,1
020106,150128,1
020106,150129,1
020106,150130,2
020106,150132,1
020106,150137,1
020106,150140,1
020106,150722,1
020107,020101,6
020107,020105,2
020107,020107,431
020107,020111,10
020107,020204,1
020107,020507,1
020108,020101,217
020108,020103,1
020108,020105,75
020108,020107,1
020108,020108,786
020108,020111,3
020108,020201,1
020108,020204,2
020108,020205,1
020108,020301,1
020108,020305,1
020108,020602,1
020108,020606,1
020108,021011,1
020108,021014,3
020108,021701,8
020108,021702,1
020108,100507,2
020108,130808,1
020108,130901,1
020108,150101,2
020108,150117,2
020108,150202,1
020108,150601,2
020108,150811,1
020109,020101,4
020109,020104,1
020109,020105,3
020109,020109,532
020109,020110,32
020109,020701,1
020109,020801,1
020109,020804,7
020109,021101,2
020110,020101,12
020110,020102,3
020110,020103,3
020110,020105,5
020110,020109,5
020110,020110,2717
020110,020111,2
020110,020601,2
020110,020801,8
020110,020803,1
020110,020804,10
020110,021103,3
020110,021801,14
020110,130101,1
020110,131201,1
020110,150101,3
020110,150116,1
020110,150117,1
020110,150125,1
020110,150132,1
020110,150136,1
020110,150140,1
020110,150601,2
020111,020101,20
020111,020105,19
020111,020106,3
020111,020107,2
020111,020110,6
020111,020111,1898
020111,020201,1
020111,020601,2
020111,020606,1
020111,020801,1
020111,021014,2
020111,021801,1
020111,022006,1
020111,022008,1
020111,130101,1
020111,150113,2
020111,150204,1
020112,020101,410
020112,020104,1
020112,020105,383
020112,020106,91
020112,020108,1
020112,020109,1
020112,020110,1
020112,020111,2
020112,020112,2438
020112,020201,2
020112,020204,3
020112,020301,2
020112,020303,1
020112,020401,2
020112,020501,2
020112,020601,18
020112,020602,4
020112,020604,2
020112,020605,2
020112,020606,13
020112,020607,9
020112,020608,17
020112,020609,1
020112,020610,2
020112,020611,9
020112,021001,1
020112,021014,8
020112,021016,3
020112,021201,7
020112,021205,4
020112,021207,2
020112,021502,1
020112,021503,1
020112,021601,1
020112,021701,1
020112,021702,3
020112,021710,1
020112,021801,1
020112,022001,8
020112,022003,7
020112,022005,4
020112,022006,1
020112,022007,2
020112,022008,2
020112,060101,1
020112,100509,1
020112,130101,2
020112,130104,3
020112,130808,1
020112,130901,3
020112,150101,4
020112,150108,2
020112,150110,1
020112,150112,13
020112,150114,1
020112,150117,1
020112,150119,1
020112,150122,1
020112,150202,1
020112,150601,5
020112,150801,2
020201,020101,18
020201,020105,13
020201,020109,1
020201,020201,1275
020201,020202,1
020201,020204,69
020201,020205,1
020201,020515,1
020201,020606,1
020201,021701,1
020201,022001,1
020201,050101,1
020201,120114,1
020201,130101,2
020201,150101,3
020201,150103,1
020201,150110,1
020201,150114,3
020201,150125,1
020201,150131,1
020201,150201,1
020201,190113,1
020202,020101,7
020202,020104,9
020202,020105,5
020202,020201,2
020202,020202,923
020202,020203,5
020202,020204,2
020202,020205,1
020202,021101,4
020202,021103,2
020202,021104,4
020202,150118,1
020203,020101,1
020203,020202,2
020203,020203,208
020203,020205,2
020203,022001,1
020203,150718,1
020204,020101,18
020204,020105,11
020204,020201,33
020204,020203,1
020204,020204,828
020204,020205,1
020204,020603,1
020204,020604,1
020204,021801,1
020204,150117,1
020204,150128,1
020204,150135,1
020205,020101,2
020205,020105,1
020205,020201,2
020205,020203,2
020205,020205,445
020205,021104,2
020205,150135,1
020205,150202,1
020301,020101,18
020301,020105,2
020301,020301,1812
020301,020302,9
020301,020303,11
020301,020304,80
020301,020305,18
020301,020306,13
020301,021001,2
020301,021014,1
020301,021016,1
020301,021801,1
020301,021809,2
020301,100401,1
020301,130101,1
020301,130105,1
020301,150101,4
020301,150103,1
020301,150110,1
020301,150117,1
020301,150118,1
020301,150121,1
020301,150125,1
020301,150131,1
020301,150801,1
020301,150806,1
020302,020101,3
020302,020301,15
020302,020302,817
020302,020303,2
020302,020304,10
020302,020306,5
020302,021001,7
020302,021002,1
020302,021011,4
020302,021012,2
020302,021016,1
020302,021801,1
020302,150101,1
020302,150111,1
020302,150125,1
020302,150801,1
020303,020101,2
020303,020105,1
020303,020301,15
020303,020302,2
020303,020303,701
020303,020304,3
020303,020305,30
020303,021001,2
020303,021801,1
020303,150203,1
020304,020101,2
020304,020105,3
020304,020301,57
020304,020302,10
020304,020303,3
020304,020304,873
020304,020305,4
020304,020306,2
020304,021006,1
020304,021010,1
020304,131201,1
020304,150116,1
020304,150117,2
020304,150128,1
020305,020101,14
020305,020105,4
020305,020301,5
020305,020302,3
020305,020303,7
020305,020304,4
020305,020305,2285
020305,020306,3
020305,021001,9
020305,021003,1
020305,021016,1
020305,021801,1
020305,022001,1
020305,070105,1
020305,150101,1
020305,150110,1
020305,150115,1
020305,150117,1
020305,150130,1
020305,150605,4
020305,150606,1
020306,020101,4
020306,020105,2
020306,020302,89
020306,020304,6
020306,020305,1
020306,020306,625
020306,021001,5
020306,021002,3
020306,021801,1
020306,150125,1
020306,150201,1
020306,150801,1
020401,020101,18
020401,020105,1
020401,020401,2451
020401,020402,37
020401,020601,2
020401,020606,1
020401,020701,8
020401,020702,2
020401,021014,1
020401,021208,1
020401,021308,1
020401,021601,1
020401,021801,1
020401,022008,3
020401,130101,2
020401,150101,5
020401,150122,2
020402,020101,6
020402,020105,1
020402,020401,31
020402,020402,1327
020402,020701,4
020402,022008,26
020402,130101,1
020402,150130,1
020501,020101,51
020501,020105,16
020501,020501,2385
020501,020502,2
020501,020504,42
020501,020505,15
020501,020506,2
020501,020507,4
020501,020508,20
020501,020509,47
020501,020510,4
020501,020513,10
020501,020515,12
020501,021014,3
020501,021401,2
020501,021408,1
020501,021702,1
020501,021801,5
020501,021809,1
020501,021907,1
020501,130101,2
020501,140301,1
020501,150101,10
020501,150105,2
020501,150107,1
020501,150110,1
020501,150112,1
020501,150117,2
020501,150118,1
020501,150201,4
020501,150801,6
020502,020101,1
020502,020502,133
020502,020506,2
020502,150110,1
020502,150119,1
020502,150125,1
020502,150135,2
020502,150801,3
020503,020101,3
020503,020503,549
020503,020505,2
020503,020507,5
020503,020510,4
020503,021101,1
020503,021705,26
020503,021706,2
020503,021708,2
020503,130101,1
020503,150101,1
020503,150110,1
020503,150115,1
020503,150131,1
020503,150201,6
020503,150301,1
020503,150801,2
020503,150810,1
020504,020101,2
020504,020105,4
020504,020201,1
020504,020501,20
020504,020504,1043
020504,020505,1
020504,020508,6
020504,020509,1
020504,020606,1
020504,021014,4
020504,021804,1
020504,100511,1
020504,150101,1
020504,150119,3
020504,150125,1
020504,150132,1
020504,150134,1
020504,150201,5
020504,150801,2
020505,020101,7
020505,020105,6
020505,020503,13
020505,020505,1033
020505,020515,1
020505,020609,1
020505,021001,1
020505,021307,1
020505,021702,1
020505,021704,1
020505,021705,1
020505,021707,1
020505,150101,3
020505,150117,1
020505,150201,10
020506,020101,1
020506,020105,3
020506,020502,15
020506,020506,121
020506,020507,1
020506,020514,1
020506,021407,1
020506,150110,3
020506,150117,1
020506,150125,1
020506,150201,4
020507,020101,8
020507,020105,6
020507,020201,2
020507,020401,1
020507,020503,2
020507,020505,2
020507,020507,1185
020507,020515,1
020507,020801,1
020507,021014,4
020507,021101,1
020507,021405,1
020507,021406,2
020507,021410,1
020507,021701,1
020507,021704,1
020507,021708,14
020507,021710,1
020507,021801,1
020507,021809,2
020507,070101,1
020507,130101,1
020507,150101,12
020507,150102,1
020507,150103,1
020507,150106,1
020507,150107,1
020507,150108,1
020507,150110,4
020507,150111,1
020507,150112,1
020507,150114,1
020507,150115,5
020507,150117,8
020507,150119,1
020507,150121,1
020507,150122,2
020507,150125,1
020507,150131,1
020507,150132,1
020507,150135,4
020507,150136,2
020507,150142,1
020507,150143,1
020507,150201,63
020507,150202,24
020507,150203,1
020507,150204,2
020507,150205,1
020507,150801,7
020507,150806,5
020507,150810,1
020507,150901,1
020508,020101,51
020508,020105,15
020508,020201,1
020508,020501,2
020508,020504,2
020508,020508,3668
020508,020509,2
020508,020513,2
020508,021001,2
020508,021014,33
020508,021204,1
020508,021701,2
020508,040801,1
020508,100101,3
020508,100102,1
020508,100103,1
020508,100301,18
020508,100313,1
020508,100317,8
020508,100322,3
020508,100501,2
020508,101002,1
020508,101004,1
020508,101005,1
020508,101007,1
020508,120114,3
020508,130101,2
020508,150101,6
020508,150103,1
020508,150112,1
020508,150113,2
020508,150114,1
020508,150118,2
020508,150141,1
020508,150142,1
020508,150201,2
020508,150203,2
020508,150801,5
020508,150901,1
020509,020101,6
020509,020105,6
020509,020501,25
020509,020504,9
020509,020508,1
020509,020509,815
020509,020513,6
020509,020515,1
020509,021014,1
020509,150115,1
020509,150117,1
020509,150136,1
020509,150137,1
020509,150201,1
020509,150601,1
020510,020101,2
020510,020503,1
020510,020507,3
020510,020510,749
020510,021406,1
020510,070101,1
020510,150101,1
020510,150103,1
020510,150106,2
020510,150111,1
020510,150117,2
020510,150122,2
020510,150125,4
020510,150128,1
020510,150132,1
020510,150135,1
020510,150136,1
020510,150143,1
020510,150201,16
020510,150204,1
020510,150801,2
020511,020502,14
020511,020505,1
020511,020511,174
020511,020512,6
020511,020515,1
020511,100316,1
020511,150103,1
020511,150113,1
020511,150114,1
020511,150117,2
020511,150119,1
020511,150125,7
020511,150128,1
020511,150132,1
020511,150135,1
020511,150143,3
020511,150201,1
020512,020101,1
020512,020504,1
020512,020507,1
020512,020512,211
020512,150101,1
020512,150103,2
020512,150135,2
020512,150142,1
020512,150201,3
020512,150204,1
020512,150302,3
020513,020101,5
020513,020105,2
020513,020501,1
020513,020508,1
020513,020509,2
020513,020513,499
020513,020515,2
020513,150101,1
020513,150108,1
020513,150122,1
020513,150125,1
020514,020101,9
020514,020105,10
020514,020108,1
020514,020513,1
020514,020514,180
020514,020515,7
020514,022001,1
020514,150101,3
020514,150106,1
020514,150110,4
020514,150112,2
020514,150113,1
020514,150117,2
020514,150125,1
020514,150132,2
020514,150133,1
020514,150135,3
020515,020101,9
020515,020105,1
020515,020505,2
020515,020514,1
020515,020515,364
020515,150101,2
020515,150122,1
020515,150125,1
020515,150132,1
020515,150141,1
020515,150201,1
020515,150601,1
020515,150611,1
020601,020101,505
020601,020105,237
020601,020106,9
020601,020112,6
020601,020201,3
020601,020202,1
020601,020204,2
020601,020301,1
020601,020305,1
020601,020401,6
020601,020402,1
020601,020501,1
020601,020507,1
020601,020513,1
020601,020601,7661
020601,020602,103
020601,020603,20
020601,020604,8
020601,020605,12
020601,020606,62
020601,020607,1
020601,020608,4
020601,020609,34
020601,020610,26
020601,020611,7
020601,020701,2
020601,020703,1
020601,020901,1
020601,021001,3
020601,021003,1
020601,021004,4
020601,021013,1
020601,021014,10
020601,021101,2
020601,021201,31
020601,021202,1
020601,021206,3
020601,021207,4
020601,021208,1
020601,021209,1
020601,021210,2
020601,021305,1
020601,021408,1
020601,021701,4
020601,021702,2
020601,021801,6
020601,021809,4
020601,021901,2
020601,021904,1
020601,022001,59
020601,022003,31
020601,022005,6
020601,022006,6
020601,022007,4
020601,100601,1
020601,110101,1
020601,130101,3
020601,131006,1
020601,140101,1
020601,150101,19
020601,150103,1
020601,150110,1
020601,150112,1
020601,150113,4
020601,150114,1
020601,150115,2
020601,150117,3
020601,150118,1
020601,150121,2
020601,150122,1
020601,150123,1
020601,150128,4
020601,150130,2
020601,150131,2
020601,150135,1
020601,150140,1
020601,150202,2
020601,150204,1
020601,150407,2
020601,150601,3
020601,150801,1
020602,020101,99
020602,020105,36
020602,020106,3
020602,020201,1
020602,020202,1
020602,020401,1
020602,020601,236
020602,020602,991
020602,020604,1
020602,020606,17
020602,020609,3
020602,020610,7
020602,020611,1
020602,021011,1
020602,021014,2
020602,021101,1
020602,021201,1
020602,021209,1
020602,021702,1
020602,021801,3
020602,022001,7
020602,022003,6
020602,022007,1
020602,022008,1
020602,150101,2
020602,150108,1
020602,150112,2
020602,150113,1
020602,150135,1
020602,150201,1
020602,150605,1
020602,190202,1
020603,020101,24
020603,020105,4
020603,020108,1
020603,020601,74
020603,020603,595
020603,020606,1
020603,020609,1
020603,020610,4
020603,022001,1
020603,022003,11
020603,150101,1
020603,150601,1
020604,020101,72
020604,020105,79
020604,020106,7
020604,020112,2
020604,020501,1
020604,020601,81
020604,020602,6
020604,020604,947
020604,020606,95
020604,020608,1
020604,020609,1
020604,020610,4
020604,020611,18
020604,021014,1
020604,021201,4
020604,021205,1
020604,021208,1
020604,021701,2
020604,021702,1
020604,021801,1
020604,022001,2
020604,022002,1
020604,022003,4
020604,022005,2
020604,022006,1
020604,100101,1
020604,100701,1
020604,150101,3
020604,150103,1
020604,150114,1
020604,150118,1
020604,150201,1
020605,020101,46
020605,020105,7
020605,020601,64
020605,020602,1
020605,020603,1
020605,020605,919
