ubigeo_ori,ubigeo_des,cases,dept_ori,prov_ori,distr_ori,dept_des,prov_des,distr_des
150109,150117,96,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,LOS OLIVOS
150109,150118,64,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,LURIGANCHO
150109,150119,30,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,LURIN
150109,150120,33,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,MAGDALENA DEL MAR
150109,150121,42,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,PUEBLO LIBRE
150109,150122,73,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,MIRAFLORES
150109,150123,548,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,PACHACAMAC
150109,150124,2,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,PUCUSANA
150109,150125,47,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,PUENTE PIEDRA
150109,150126,1,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,PUNTA HERMOSA
150109,150127,6,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,PUNTA NEGRA
150109,150128,28,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,RIMAC
150109,150130,108,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,SAN BORJA
150109,150131,46,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,SAN ISIDRO
150109,150132,368,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,SAN JUAN DE LURIGANCHO
150109,150133,168,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,SAN JUAN DE MIRAFLORES
150109,150134,114,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,SAN LUIS
150109,150135,107,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,SAN MARTIN DE PORRES
150109,150136,88,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,SAN MIGUEL
150109,150137,711,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,SANTA ANITA
150109,150139,3,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,SANTA ROSA
150109,150140,230,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,SANTIAGO DE SURCO
150109,150141,48,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,SURQUILLO
150109,150142,144,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,VILLA EL SALVADOR
150109,150143,113,LIMA,LIMA,CIENEGUILLA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
150109,150201,6,LIMA,LIMA,CIENEGUILLA,LIMA,BARRANCA,BARRANCA
150109,150401,2,LIMA,LIMA,CIENEGUILLA,LIMA,CANTA,CANTA
150109,150501,9,LIMA,LIMA,CIENEGUILLA,LIMA,CANETE,SAN VICENTE DE CANETE
150109,150502,2,LIMA,LIMA,CIENEGUILLA,LIMA,CANETE,ASIA
150109,150503,1,LIMA,LIMA,CIENEGUILLA,LIMA,CANETE,CALANGO
150109,150505,6,LIMA,LIMA,CIENEGUILLA,LIMA,CANETE,CHILCA
150109,150507,9,LIMA,LIMA,CIENEGUILLA,LIMA,CANETE,IMPERIAL
150109,150509,13,LIMA,LIMA,CIENEGUILLA,LIMA,CANETE,MALA
150109,150510,3,LIMA,LIMA,CIENEGUILLA,LIMA,CANETE,NUEVO IMPERIAL
150109,150511,1,LIMA,LIMA,CIENEGUILLA,LIMA,CANETE,PACARAN
150109,150512,1,LIMA,LIMA,CIENEGUILLA,LIMA,CANETE,QUILMANA
150109,150514,2,LIMA,LIMA,CIENEGUILLA,LIMA,CANETE,SAN LUIS
150109,150516,7,LIMA,LIMA,CIENEGUILLA,LIMA,CANETE,ZUNIGA
150109,150601,7,LIMA,LIMA,CIENEGUILLA,LIMA,HUARAL,HUARAL
150109,150605,3,LIMA,LIMA,CIENEGUILLA,LIMA,HUARAL,CHANCAY
150109,150701,1,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,MATUCANA
150109,150702,16,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,ANTIOQUIA
150109,150706,1,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,CUENCA
150109,150709,36,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,HUAROCHIRI
150109,150710,3,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,LAHUAYTAMBO
150109,150711,5,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,LANGA
150109,150713,1,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,MARIATANA
150109,150718,1,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,SAN DAMIAN
150109,150721,6,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI
150109,150722,1,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,SAN MATEO
150109,150728,3,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,SANTA EULALIA
150109,150729,3,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA
150109,150732,9,LIMA,LIMA,CIENEGUILLA,LIMA,HUAROCHIRI,SURCO
150109,150801,6,LIMA,LIMA,CIENEGUILLA,LIMA,HUAURA,HUACHO
150109,150805,1,LIMA,LIMA,CIENEGUILLA,LIMA,HUAURA,HUALMAY
150109,150810,1,LIMA,LIMA,CIENEGUILLA,LIMA,HUAURA,SANTA MARIA
150109,150811,2,LIMA,LIMA,CIENEGUILLA,LIMA,HUAURA,SAYAN
150109,150812,3,LIMA,LIMA,CIENEGUILLA,LIMA,HUAURA,VEGUETA
150109,150902,1,LIMA,LIMA,CIENEGUILLA,LIMA,OYON,ANDAJES
150109,151001,1,LIMA,LIMA,CIENEGUILLA,LIMA,YAUYOS,YAUYOS
150109,151013,1,LIMA,LIMA,CIENEGUILLA,LIMA,YAUYOS,HUAMPARA
150109,151022,3,LIMA,LIMA,CIENEGUILLA,LIMA,YAUYOS,OMAS
150109,151024,1,LIMA,LIMA,CIENEGUILLA,LIMA,YAUYOS,QUINCHES
150109,151032,1,LIMA,LIMA,CIENEGUILLA,LIMA,YAUYOS,VINAC
150110,070101,1872,LIMA,LIMA,COMAS,CALLAO,CALLAO,CALLAO
150110,070102,136,LIMA,LIMA,COMAS,CALLAO,CALLAO,BELLAVISTA
150110,070103,118,LIMA,LIMA,COMAS,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO
150110,070104,79,LIMA,LIMA,COMAS,CALLAO,CALLAO,LA PERLA
150110,070105,4,LIMA,LIMA,COMAS,CALLAO,CALLAO,LA PUNTA
150110,070106,901,LIMA,LIMA,COMAS,CALLAO,CALLAO,VENTANILLA
150110,070107,7,LIMA,LIMA,COMAS,CALLAO,CALLAO,MI PERU
150110,150101,1840,LIMA,LIMA,COMAS,LIMA,LIMA,LIMA
150110,150102,252,LIMA,LIMA,COMAS,LIMA,LIMA,ANCON
150110,150103,720,LIMA,LIMA,COMAS,LIMA,LIMA,ATE
150110,150104,97,LIMA,LIMA,COMAS,LIMA,LIMA,BARRANCO
150110,150105,502,LIMA,LIMA,COMAS,LIMA,LIMA,BRENA
150110,150106,3419,LIMA,LIMA,COMAS,LIMA,LIMA,CARABAYLLO
150110,150107,55,LIMA,LIMA,COMAS,LIMA,LIMA,CHACLACAYO
150110,150108,544,LIMA,LIMA,COMAS,LIMA,LIMA,CHORRILLOS
150110,150109,23,LIMA,LIMA,COMAS,LIMA,LIMA,CIENEGUILLA
150110,150110,420231,LIMA,LIMA,COMAS,LIMA,LIMA,COMAS
150110,150111,448,LIMA,LIMA,COMAS,LIMA,LIMA,EL AGUSTINO
150110,150112,2318,LIMA,LIMA,COMAS,LIMA,LIMA,INDEPENDENCIA
150110,150113,305,LIMA,LIMA,COMAS,LIMA,LIMA,JESUS MARIA
150110,150114,239,LIMA,LIMA,COMAS,LIMA,LIMA,LA MOLINA
150110,150115,733,LIMA,LIMA,COMAS,LIMA,LIMA,LA VICTORIA
150110,150116,255,LIMA,LIMA,COMAS,LIMA,LIMA,LINCE
150110,150117,5601,LIMA,LIMA,COMAS,LIMA,LIMA,LOS OLIVOS
150110,150118,175,LIMA,LIMA,COMAS,LIMA,LIMA,LURIGANCHO
150110,150119,67,LIMA,LIMA,COMAS,LIMA,LIMA,LURIN
150110,150120,192,LIMA,LIMA,COMAS,LIMA,LIMA,MAGDALENA DEL MAR
150110,150121,307,LIMA,LIMA,COMAS,LIMA,LIMA,PUEBLO LIBRE
150110,150122,180,LIMA,LIMA,COMAS,LIMA,LIMA,MIRAFLORES
150110,150123,62,LIMA,LIMA,COMAS,LIMA,LIMA,PACHACAMAC
150110,150124,16,LIMA,LIMA,COMAS,LIMA,LIMA,PUCUSANA
150110,150125,1857,LIMA,LIMA,COMAS,LIMA,LIMA,PUENTE PIEDRA
150110,150126,6,LIMA,LIMA,COMAS,LIMA,LIMA,PUNTA HERMOSA
150110,150127,3,LIMA,LIMA,COMAS,LIMA,LIMA,PUNTA NEGRA
150110,150128,1025,LIMA,LIMA,COMAS,LIMA,LIMA,RIMAC
150110,150129,6,LIMA,LIMA,COMAS,LIMA,LIMA,SAN BARTOLO
150110,150130,198,LIMA,LIMA,COMAS,LIMA,LIMA,SAN BORJA
150110,150131,82,LIMA,LIMA,COMAS,LIMA,LIMA,SAN ISIDRO
150110,150132,2352,LIMA,LIMA,COMAS,LIMA,LIMA,SAN JUAN DE LURIGANCHO
150110,150133,597,LIMA,LIMA,COMAS,LIMA,LIMA,SAN JUAN DE MIRAFLORES
150110,150134,176,LIMA,LIMA,COMAS,LIMA,LIMA,SAN LUIS
150110,150135,5286,LIMA,LIMA,COMAS,LIMA,LIMA,SAN MARTIN DE PORRES
150110,150136,524,LIMA,LIMA,COMAS,LIMA,LIMA,SAN MIGUEL
150110,150137,728,LIMA,LIMA,COMAS,LIMA,LIMA,SANTA ANITA
150110,150138,1,LIMA,LIMA,COMAS,LIMA,LIMA,SANTA MARIA DEL MAR
150110,150139,56,LIMA,LIMA,COMAS,LIMA,LIMA,SANTA ROSA
150110,150140,563,LIMA,LIMA,COMAS,LIMA,LIMA,SANTIAGO DE SURCO
150110,150141,263,LIMA,LIMA,COMAS,LIMA,LIMA,SURQUILLO
150110,150142,597,LIMA,LIMA,COMAS,LIMA,LIMA,VILLA EL SALVADOR
150110,150143,437,LIMA,LIMA,COMAS,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
150110,150201,92,LIMA,LIMA,COMAS,LIMA,BARRANCA,BARRANCA
150110,150202,56,LIMA,LIMA,COMAS,LIMA,BARRANCA,PARAMONGA
150110,150203,27,LIMA,LIMA,COMAS,LIMA,BARRANCA,PATIVILCA
150110,150204,27,LIMA,LIMA,COMAS,LIMA,BARRANCA,SUPE
150110,150205,6,LIMA,LIMA,COMAS,LIMA,BARRANCA,SUPE PUERTO
150110,150301,30,LIMA,LIMA,COMAS,LIMA,CAJATAMBO,CAJATAMBO
150110,150302,3,LIMA,LIMA,COMAS,LIMA,CAJATAMBO,COPA
150110,150303,18,LIMA,LIMA,COMAS,LIMA,CAJATAMBO,GORGOR
150110,150304,9,LIMA,LIMA,COMAS,LIMA,CAJATAMBO,HUANCAPON
150110,150305,6,LIMA,LIMA,COMAS,LIMA,CAJATAMBO,MANAS
150110,150401,77,LIMA,LIMA,COMAS,LIMA,CANTA,CANTA
150110,150402,9,LIMA,LIMA,COMAS,LIMA,CANTA,ARAHUAY
150110,150403,15,LIMA,LIMA,COMAS,LIMA,CANTA,HUAMANTANGA
150110,150404,18,LIMA,LIMA,COMAS,LIMA,CANTA,HUAROS
150110,150405,9,LIMA,LIMA,COMAS,LIMA,CANTA,LACHAQUI
150110,150406,3,LIMA,LIMA,COMAS,LIMA,CANTA,SAN BUENAVENTURA
150110,150407,52,LIMA,LIMA,COMAS,LIMA,CANTA,SANTA ROSA DE QUIVES
150110,150501,53,LIMA,LIMA,COMAS,LIMA,CANETE,SAN VICENTE DE CANETE
150110,150502,6,LIMA,LIMA,COMAS,LIMA,CANETE,ASIA
150110,150503,1,LIMA,LIMA,COMAS,LIMA,CANETE,CALANGO
150110,150504,8,LIMA,LIMA,COMAS,LIMA,CANETE,CERRO AZUL
150110,150505,20,LIMA,LIMA,COMAS,LIMA,CANETE,CHILCA
150110,150506,1,LIMA,LIMA,COMAS,LIMA,CANETE,COAYLLO
150110,150507,21,LIMA,LIMA,COMAS,LIMA,CANETE,IMPERIAL
150110,150508,5,LIMA,LIMA,COMAS,LIMA,CANETE,LUNAHUANA
150110,150509,33,LIMA,LIMA,COMAS,LIMA,CANETE,MALA
150110,150510,7,LIMA,LIMA,COMAS,LIMA,CANETE,NUEVO IMPERIAL
150110,150511,3,LIMA,LIMA,COMAS,LIMA,CANETE,PACARAN
150110,150512,7,LIMA,LIMA,COMAS,LIMA,CANETE,QUILMANA
150110,150514,2,LIMA,LIMA,COMAS,LIMA,CANETE,SAN LUIS
150110,150515,2,LIMA,LIMA,COMAS,LIMA,CANETE,SANTA CRUZ DE FLORES
150110,150516,1,LIMA,LIMA,COMAS,LIMA,CANETE,ZUNIGA
150110,150601,169,LIMA,LIMA,COMAS,LIMA,HUARAL,HUARAL
150110,150602,6,LIMA,LIMA,COMAS,LIMA,HUARAL,ATAVILLOS ALTO
150110,150603,2,LIMA,LIMA,COMAS,LIMA,HUARAL,ATAVILLOS BAJO
150110,150604,21,LIMA,LIMA,COMAS,LIMA,HUARAL,AUCALLAMA
150110,150605,80,LIMA,LIMA,COMAS,LIMA,HUARAL,CHANCAY
150110,150606,5,LIMA,LIMA,COMAS,LIMA,HUARAL,IHUARI
150110,150607,3,LIMA,LIMA,COMAS,LIMA,HUARAL,LAMPIAN
150110,150608,4,LIMA,LIMA,COMAS,LIMA,HUARAL,PACARAOS
150110,150610,3,LIMA,LIMA,COMAS,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA
150110,150611,9,LIMA,LIMA,COMAS,LIMA,HUARAL,SUMBILCA
150110,150612,2,LIMA,LIMA,COMAS,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE
150110,150701,7,LIMA,LIMA,COMAS,LIMA,HUAROCHIRI,MATUCANA
150110,150705,15,LIMA,LIMA,COMAS,LIMA,HUAROCHIRI,CHICLA
150110,150709,7,LIMA,LIMA,COMAS,LIMA,HUAROCHIRI,HUAROCHIRI
150110,150712,1,LIMA,LIMA,COMAS,LIMA,HUAROCHIRI,SAN PEDRO DE LARAOS
150110,150714,2,LIMA,LIMA,COMAS,LIMA,HUAROCHIRI,RICARDO PALMA
150110,150716,21,LIMA,LIMA,COMAS,LIMA,HUAROCHIRI,SAN ANTONIO
150110,150718,1,LIMA,LIMA,COMAS,LIMA,HUAROCHIRI,SAN DAMIAN
150110,150721,4,LIMA,LIMA,COMAS,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI
150110,150722,1,LIMA,LIMA,COMAS,LIMA,HUAROCHIRI,SAN MATEO
150110,150727,10,LIMA,LIMA,COMAS,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA
150110,150728,3,LIMA,LIMA,COMAS,LIMA,HUAROCHIRI,SANTA EULALIA
150110,150732,52,LIMA,LIMA,COMAS,LIMA,HUAROCHIRI,SURCO
150110,150801,168,LIMA,LIMA,COMAS,LIMA,HUAURA,HUACHO
150110,150802,3,LIMA,LIMA,COMAS,LIMA,HUAURA,AMBAR
150110,150804,2,LIMA,LIMA,COMAS,LIMA,HUAURA,CHECRAS
150110,150805,13,LIMA,LIMA,COMAS,LIMA,HUAURA,HUALMAY
150110,150806,16,LIMA,LIMA,COMAS,LIMA,HUAURA,HUAURA
150110,150807,4,LIMA,LIMA,COMAS,LIMA,HUAURA,LEONCIO PRADO
150110,150808,8,LIMA,LIMA,COMAS,LIMA,HUAURA,PACCHO
150110,150809,5,LIMA,LIMA,COMAS,LIMA,HUAURA,SANTA LEONOR
150110,150810,29,LIMA,LIMA,COMAS,LIMA,HUAURA,SANTA MARIA
150110,150811,29,LIMA,LIMA,COMAS,LIMA,HUAURA,SAYAN
150110,150812,23,LIMA,LIMA,COMAS,LIMA,HUAURA,VEGUETA
150110,150901,78,LIMA,LIMA,COMAS,LIMA,OYON,OYON
150110,150902,6,LIMA,LIMA,COMAS,LIMA,OYON,ANDAJES
150110,150903,2,LIMA,LIMA,COMAS,LIMA,OYON,CAUJUL
150110,150904,1,LIMA,LIMA,COMAS,LIMA,OYON,COCHAMARCA
150110,150905,8,LIMA,LIMA,COMAS,LIMA,OYON,NAVAN
150110,150906,12,LIMA,LIMA,COMAS,LIMA,OYON,PACHANGARA
150110,151001,8,LIMA,LIMA,COMAS,LIMA,YAUYOS,YAUYOS
150110,151002,1,LIMA,LIMA,COMAS,LIMA,YAUYOS,ALIS
150110,151003,1,LIMA,LIMA,COMAS,LIMA,YAUYOS,ALLAUCA
150110,151007,1,LIMA,LIMA,COMAS,LIMA,YAUYOS,CARANIA
150110,151013,1,LIMA,LIMA,COMAS,LIMA,YAUYOS,HUAMPARA
150110,151014,1,LIMA,LIMA,COMAS,LIMA,YAUYOS,HUANCAYA
150110,151015,6,LIMA,LIMA,COMAS,LIMA,YAUYOS,HUANGASCAR
150110,151018,1,LIMA,LIMA,COMAS,LIMA,YAUYOS,LARAOS
150110,151020,1,LIMA,LIMA,COMAS,LIMA,YAUYOS,MADEAN
150110,151022,27,LIMA,LIMA,COMAS,LIMA,YAUYOS,OMAS
150110,151023,1,LIMA,LIMA,COMAS,LIMA,YAUYOS,PUTINZA
150110,151024,2,LIMA,LIMA,COMAS,LIMA,YAUYOS,QUINCHES
150110,151030,5,LIMA,LIMA,COMAS,LIMA,YAUYOS,TOMAS
150110,151031,1,LIMA,LIMA,COMAS,LIMA,YAUYOS,TUPE
150110,151032,1,LIMA,LIMA,COMAS,LIMA,YAUYOS,VINAC
150110,151033,1,LIMA,LIMA,COMAS,LIMA,YAUYOS,VITIS
150111,070101,344,LIMA,LIMA,EL AGUSTINO,CALLAO,CALLAO,CALLAO
150111,070102,37,LIMA,LIMA,EL AGUSTINO,CALLAO,CALLAO,BELLAVISTA
150111,070103,13,LIMA,LIMA,EL AGUSTINO,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO
150111,070104,18,LIMA,LIMA,EL AGUSTINO,CALLAO,CALLAO,LA PERLA
150111,070105,1,LIMA,LIMA,EL AGUSTINO,CALLAO,CALLAO,LA PUNTA
150111,070106,151,LIMA,LIMA,EL AGUSTINO,CALLAO,CALLAO,VENTANILLA
150111,150101,1941,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,LIMA
150111,150102,48,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,ANCON
150111,150103,1347,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,ATE
150111,150104,38,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,BARRANCO
150111,150105,223,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,BRENA
150111,150106,151,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,CARABAYLLO
150111,150107,47,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,CHACLACAYO
150111,150108,216,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,CHORRILLOS
150111,150109,27,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,CIENEGUILLA
150111,150110,339,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,COMAS
150111,150111,154152,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,EL AGUSTINO
150111,150112,190,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,INDEPENDENCIA
150111,150113,149,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,JESUS MARIA
150111,150114,248,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,LA MOLINA
150111,150115,2073,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,LA VICTORIA
150111,150116,172,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,LINCE
150111,150117,400,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,LOS OLIVOS
150111,150118,280,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,LURIGANCHO
150111,150119,52,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,LURIN
150111,150120,73,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,MAGDALENA DEL MAR
150111,150121,71,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,PUEBLO LIBRE
150111,150122,74,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,MIRAFLORES
150111,150123,63,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,PACHACAMAC
150111,150124,5,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,PUCUSANA
150111,150125,210,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,PUENTE PIEDRA
150111,150126,2,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,PUNTA HERMOSA
150111,150127,2,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,PUNTA NEGRA
150111,150128,382,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,RIMAC
150111,150129,6,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,SAN BARTOLO
150111,150130,118,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,SAN BORJA
150111,150131,46,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,SAN ISIDRO
150111,150132,2663,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
150111,150133,298,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
150111,150134,506,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,SAN LUIS
150111,150135,620,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,SAN MARTIN DE PORRES
150111,150136,121,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,SAN MIGUEL
150111,150137,2378,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,SANTA ANITA
150111,150139,10,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,SANTA ROSA
150111,150140,266,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,SANTIAGO DE SURCO
150111,150141,105,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,SURQUILLO
150111,150142,330,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,VILLA EL SALVADOR
150111,150143,205,LIMA,LIMA,EL AGUSTINO,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
150111,150201,33,LIMA,LIMA,EL AGUSTINO,LIMA,BARRANCA,BARRANCA
150111,150202,10,LIMA,LIMA,EL AGUSTINO,LIMA,BARRANCA,PARAMONGA
150111,150203,4,LIMA,LIMA,EL AGUSTINO,LIMA,BARRANCA,PATIVILCA
150111,150204,6,LIMA,LIMA,EL AGUSTINO,LIMA,BARRANCA,SUPE
150111,150205,2,LIMA,LIMA,EL AGUSTINO,LIMA,BARRANCA,SUPE PUERTO
150111,150301,3,LIMA,LIMA,EL AGUSTINO,LIMA,CAJATAMBO,CAJATAMBO
150111,150305,1,LIMA,LIMA,EL AGUSTINO,LIMA,CAJATAMBO,MANAS
150111,150401,4,LIMA,LIMA,EL AGUSTINO,LIMA,CANTA,CANTA
150111,150402,1,LIMA,LIMA,EL AGUSTINO,LIMA,CANTA,ARAHUAY
150111,150405,6,LIMA,LIMA,EL AGUSTINO,LIMA,CANTA,LACHAQUI
150111,150407,7,LIMA,LIMA,EL AGUSTINO,LIMA,CANTA,SANTA ROSA DE QUIVES
150111,150501,47,LIMA,LIMA,EL AGUSTINO,LIMA,CANETE,SAN VICENTE DE CANETE
150111,150502,3,LIMA,LIMA,EL AGUSTINO,LIMA,CANETE,ASIA
150111,150503,2,LIMA,LIMA,EL AGUSTINO,LIMA,CANETE,CALANGO
150111,150505,7,LIMA,LIMA,EL AGUSTINO,LIMA,CANETE,CHILCA
150111,150507,14,LIMA,LIMA,EL AGUSTINO,LIMA,CANETE,IMPERIAL
150111,150508,11,LIMA,LIMA,EL AGUSTINO,LIMA,CANETE,LUNAHUANA
150111,150509,25,LIMA,LIMA,EL AGUSTINO,LIMA,CANETE,MALA
150111,150510,7,LIMA,LIMA,EL AGUSTINO,LIMA,CANETE,NUEVO IMPERIAL
150111,150512,3,LIMA,LIMA,EL AGUSTINO,LIMA,CANETE,QUILMANA
150111,150513,1,LIMA,LIMA,EL AGUSTINO,LIMA,CANETE,SAN ANTONIO
150111,150514,2,LIMA,LIMA,EL AGUSTINO,LIMA,CANETE,SAN LUIS
150111,150515,1,LIMA,LIMA,EL AGUSTINO,LIMA,CANETE,SANTA CRUZ DE FLORES
150111,150601,40,LIMA,LIMA,EL AGUSTINO,LIMA,HUARAL,HUARAL
150111,150602,1,LIMA,LIMA,EL AGUSTINO,LIMA,HUARAL,ATAVILLOS ALTO
150111,150603,2,LIMA,LIMA,EL AGUSTINO,LIMA,HUARAL,ATAVILLOS BAJO
150111,150604,5,LIMA,LIMA,EL AGUSTINO,LIMA,HUARAL,AUCALLAMA
150111,150605,15,LIMA,LIMA,EL AGUSTINO,LIMA,HUARAL,CHANCAY
150111,150607,1,LIMA,LIMA,EL AGUSTINO,LIMA,HUARAL,LAMPIAN
150111,150608,3,LIMA,LIMA,EL AGUSTINO,LIMA,HUARAL,PACARAOS
150111,150701,14,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,MATUCANA
150111,150702,3,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,ANTIOQUIA
150111,150704,2,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,CARAMPOMA
150111,150705,4,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,CHICLA
150111,150707,2,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,HUACHUPAMPA
150111,150708,1,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,HUANZA
150111,150709,57,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,HUAROCHIRI
150111,150711,6,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,LANGA
150111,150714,2,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,RICARDO PALMA
150111,150715,3,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA
150111,150716,29,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,SAN ANTONIO
150111,150717,3,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,SAN BARTOLOME
150111,150719,1,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,SAN JUAN DE IRIS
150111,150720,4,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE
150111,150721,5,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI
150111,150722,4,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,SAN MATEO
150111,150723,1,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,SAN MATEO DE OTAO
150111,150725,1,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE
150111,150727,1,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA
150111,150728,2,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,SANTA EULALIA
150111,150729,3,LIMA,LIMA,EL AGUSTINO,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA
