ubigeo,co
131103,0.03508539166666667
131104,0.031180575
131201,0.038338083333333335
131202,0.03690705
131203,0.04028829166666667
140101,0.043124133333333335
140102,0.04208740833333333
140103,0.043365725
140104,0.044003158333333334
140105,0.04331535
140106,0.042681975
140107,0.04283703333333334
140108,0.042773149999999996
140109,0.040908850000000004
140110,0.040337058333333335
140111,0.042750949999999996
140112,0.04336955
140113,0.04273309166666667
140114,0.04321380833333333
140115,0.04209028333333333
140116,0.042073175000000004
140117,0.042921516666666666
140118,0.042654641666666666
140119,0.041696808333333335
140120,0.04245901666666667
140201,0.04315728333333333
140202,0.03158098333333333
140203,0.03331011666666667
140204,0.04259004166666667
140205,0.041972866666666664
140206,0.04269856666666667
140301,0.0432035
140302,0.040313525
140303,0.04438050833333333
140304,0.042801258333333335
140305,0.0433062
140306,0.0429547
140307,0.041708725
140308,0.042128708333333334
140309,0.043631616666666664
140310,0.03835929166666666
140311,0.044095191666666665
140312,0.043997625
150101,0.040862425
150102,0.03926745
150103,0.042340416666666665
150104,0.040209683333333336
150105,0.04034134166666667
150106,0.041616958333333336
150107,0.04022598333333333
150108,0.040154675
150109,0.03932490833333333
150110,0.043894383333333335
150111,0.042507166666666665
150112,0.042466225
150113,0.04011130833333333
150114,0.04192814166666667
150115,0.041030841666666665
150116,0.0402216
150117,0.042311725
150118,0.04174275833333333
150119,0.038065466666666666
150120,0.03984189166666667
150121,0.04008180833333333
150122,0.04008675
150123,0.03908143333333333
150124,0.039897358333333334
150125,0.041620091666666664
150126,0.03774188333333334
150127,0.037415425
150128,0.041580783333333336
150129,0.038730099999999996
150130,0.040695625
150131,0.040284075
150132,0.042692466666666665
150133,0.042968341666666666
150134,0.0413679
150135,0.04138139166666667
150136,0.03983216666666667
150137,0.042811716666666666
150138,0.03942063333333333
150139,0.040493549999999996
150140,0.040664175000000004
150141,0.040054816666666666
150142,0.039767416666666666
150143,0.04103769166666667
150201,0.038548533333333336
150202,0.037922641666666666
150203,0.03849405833333334
150204,0.0383644
150205,0.03945979166666667
150301,0.0251889
150302,0.0264338
150303,0.025120541666666666
150304,0.029336041666666667
150305,0.029787316666666667
150401,0.02557508333333333
150402,0.030265875
150403,0.03349711666666667
150404,0.022895325
150405,0.026829458333333334
150406,0.026057066666666667
150407,0.0361569
150501,0.036866416666666665
150502,0.03752060833333334
150503,0.03418655833333333
150504,0.037601166666666665
150505,0.037298558333333336
150506,0.03440689166666667
150507,0.037851475
150508,0.03293083333333333
150509,0.03895674166666666
150510,0.035262891666666664
150511,0.03183416666666667
150512,0.03546018333333333
150513,0.03932589166666667
150514,0.038506541666666665
150515,0.0386768
150516,0.0321233
150601,0.03757381666666667
150602,0.023603283333333332
150603,0.028313116666666666
150604,0.03753494166666667
150605,0.040164308333333336
150606,0.030602525000000002
150607,0.03092083333333333
150608,0.024530608333333332
150609,0.028842058333333333
150610,0.023238833333333334
150611,0.03191086666666667
150612,0.025819658333333332
150701,0.025070375
150702,0.03384265
150703,0.031762675
150704,0.02223515
150705,0.022835225
150706,0.028660291666666667
150707,0.026985375
150708,0.022603083333333333
150709,0.023744825
150710,0.02763005
150711,0.026069516666666667
150712,0.02390055
150713,0.0281046
150714,0.03743934166666667
150715,0.02853745
150716,0.03547200833333333
150717,0.0328818
150718,0.023933433333333334
150719,0.023819483333333332
150720,0.022598633333333333
150721,0.024228633333333333
150722,0.022752916666666668
150723,0.031475833333333335
150724,0.028336791666666666
150725,0.024837758333333335
150726,0.027394641666666667
150727,0.03521694166666667
150728,0.036123125
150729,0.022968575
150730,0.03275723333333333
150731,0.03297155
150732,0.028646116666666666
150801,0.03905514166666667
150802,0.030577475
150803,0.03940328333333333
150804,0.027002966666666666
150805,0.03939628333333333
150806,0.038197275
150807,0.027350958333333335
150808,0.02930345
150809,0.023311108333333334
150810,0.039043425
150811,0.03572830833333333
150812,0.03948298333333333
150901,0.024259716666666667
150902,0.02740965
150903,0.025041141666666666
150904,0.028194258333333333
150905,0.028139
150906,0.02676789166666667
151001,0.024777916666666667
151002,0.022952558333333335
151003,0.026745641666666667
151004,0.023816566666666667
151005,0.024872458333333333
151006,0.025906658333333332
151007,0.02448179166666667
151008,0.02932723333333333
151009,0.028977133333333332
151010,0.028877658333333334
151011,0.024813125
151012,0.023533741666666667
151013,0.028318558333333334
151014,0.023762241666666666
151015,0.026220416666666666
151016,0.022868958333333335
151017,0.024673283333333334
151018,0.022520258333333334
151019,0.023086525
151020,0.023069775
151021,0.0230415
151022,0.029509291666666666
151023,0.028065125
151024,0.025897341666666667
151025,0.02989379166666667
151026,0.024613466666666667
151027,0.02745125
151028,0.022992316666666665
151029,0.028895116666666668
151030,0.022882158333333333
151031,0.02460115
151032,0.025882375
151033,0.022918416666666667
160101,0.046751233333333336
160102,0.045993316666666666
160103,0.046733833333333336
160104,0.045629608333333335
160105,0.045272683333333334
160106,0.045583675
160107,0.045740225
160108,0.04625665833333333
160110,0.046581283333333334
160112,0.04600780833333333
160113,0.046789308333333335
160201,0.0458286
160202,0.04388315
160205,0.0450273
160206,0.04553025833333333
160210,0.0453621
160211,0.04547930833333333
160301,0.0468488
160302,0.047039475
160303,0.04542976666666667
160304,0.04475088333333333
160305,0.04565026666666667
160401,0.045751
160402,0.045423316666666665
160403,0.045991625
160404,0.045753275
160501,0.04805335
160502,0.045993566666666666
160503,0.04716943333333333
160504,0.047184116666666664
160505,0.04673203333333333
160506,0.04691401666666667
160507,0.04650689166666667
160508,0.047114058333333333
160509,0.04731275
160510,0.04729805833333334
160511,0.04784808333333333
160601,0.044964833333333336
160602,0.045774108333333334
160603,0.04638600833333333
160604,0.0433278
160605,0.04610430833333333
160606,0.04569435
160701,0.04346055
160702,0.044533075
160703,0.04432190833333333
160704,0.045889991666666664
160705,0.046223008333333336
160706,0.04499915
160801,0.04493721666666667
160802,0.045109325
160803,0.045925925
160804,0.0453039
170101,0.04532055833333334
170102,0.04640366666666667
170103,0.04633196666666667
170104,0.045694091666666665
170201,0.04172855833333333
170202,0.04358533333333333
170203,0.04435230833333333
170204,0.044636966666666666
170301,0.045335683333333335
170302,0.046304225
170303,0.04652718333333333
180101,0.028238783333333333
180102,0.021198716666666666
180103,0.023352275
180104,0.026738708333333333
180105,0.022668066666666667
180106,0.023485775
180201,0.0246412
180202,0.0214464
180203,0.022352508333333333
180204,0.021305033333333334
180205,0.027324525
180206,0.02161863333333333
180207,0.023340983333333332
180208,0.024145275
180209,0.026064183333333334
180210,0.022122925
180211,0.021897408333333333
180301,0.03185506666666667
180302,0.029921141666666665
180303,0.03192615
190101,0.025078916666666666
190102,0.0281978
190103,0.027431691666666667
190104,0.023247158333333334
190105,0.0253336
190106,0.028026091666666666
190107,0.02861825
190108,0.02675168333333333
190109,0.024094616666666666
190110,0.025853408333333334
190111,0.024499233333333332
190112,0.024843808333333335
190113,0.025719941666666666
190201,0.024968733333333333
190202,0.0272659
190203,0.026803858333333333
190204,0.028425675
190205,0.026697699999999998
190206,0.026890875
190207,0.028751616666666667
190208,0.026258591666666668
190301,0.035517625
190302,0.034072541666666664
190303,0.032900516666666664
190304,0.04270560833333333
190305,0.036982025
190306,0.042384783333333335
190307,0.038529658333333335
190308,0.044970725
200101,0.04166336666666667
200104,0.04122301666666667
200105,0.041244166666666665
200107,0.04193365833333333
200108,0.042487575
200109,0.04210130833333334
200110,0.042106641666666667
200111,0.04095904166666667
200114,0.041547975
200115,0.0419409
200201,0.034778366666666664
200202,0.035634275
200203,0.03797448333333333
200204,0.0349209
200205,0.037441966666666666
200206,0.033249991666666666
200207,0.03907285
200208,0.03647391666666667
200209,0.03721350833333333
200210,0.04043555
200301,0.03142148333333333
200302,0.037614241666666666
200303,0.03142063333333333
200304,0.036509716666666664
200305,0.03640673333333333
200306,0.037375733333333334
200307,0.03235819166666667
200308,0.03233988333333333
200401,0.041101508333333335
200402,0.041424216666666666
200403,0.03430115833333333
200404,0.04139173333333333
200405,0.04140059166666667
200406,0.04096990833333333
200407,0.040595624999999996
200408,0.03844326666666667
200409,0.0369025
200410,0.037195016666666664
200501,0.04215785
200502,0.042341641666666666
200503,0.04283279166666667
200504,0.04396368333333333
200505,0.04188585
200506,0.0423665
200507,0.04313185
200601,0.042197525
200602,0.04261648333333334
200603,0.04217214166666667
200604,0.041076133333333334
200605,0.040670116666666666
200606,0.041964725
200607,0.04241801666666667
200608,0.0427615
200701,0.04064724166666667
200702,0.04102245833333333
200703,0.04150505
200704,0.041813175
200705,0.04137208333333334
200706,0.041563925
200801,0.04222833333333333
200802,0.042456375
200803,0.041793608333333336
200804,0.042267316666666666
200805,0.042673583333333334
200806,0.041842808333333335
210101,0.024062866666666665
210102,0.022615366666666668
210103,0.0296246
210104,0.024527625
210105,0.026277191666666668
210106,0.024595816666666666
210107,0.024939883333333333
210108,0.024158483333333335
210109,0.022205425
210110,0.024698225
210111,0.021920733333333334
210112,0.023702325
210113,0.021548775
210114,0.022251641666666665
210115,0.023597558333333334
210201,0.024901383333333332
210202,0.024936441666666666
210203,0.024646841666666666
210204,0.024480208333333333
210205,0.02464045
210206,0.024342975
210207,0.024274408333333334
210208,0.022987041666666666
210209,0.02363465
210210,0.025076441666666668
210211,0.023082808333333333
210212,0.023587
210213,0.024530891666666665
210214,0.024442491666666667
210215,0.024420975
210301,0.023374175
210302,0.024054475
210303,0.037963575
210304,0.038359275
210305,0.023029016666666666
210306,0.024139291666666667
210307,0.02905716666666667
210308,0.02583465
210309,0.03758728333333333
210310,0.025327441666666665
210401,0.023553983333333334
210402,0.023677058333333334
210403,0.02319205
210404,0.023720508333333334
210405,0.02185258333333333
210406,0.024647166666666668
210407,0.0242705
210501,0.023502816666666666
210502,0.02105605
210503,0.025573641666666667
210504,0.020995558333333334
210505,0.022140741666666665
210601,0.024396125
210602,0.022722083333333334
210603,0.02489885
210604,0.024192933333333333
210605,0.025108575
210606,0.024296816666666665
210607,0.02521505
210608,0.023953683333333333
210701,0.024018091666666668
210702,0.023193091666666665
210703,0.024589241666666668
210704,0.024439408333333332
210705,0.021873441666666667
210706,0.0225273
210707,0.021514358333333334
210708,0.023761666666666667
210709,0.02227040833333333
210710,0.02229790833333333
210801,0.023328825
210802,0.023412566666666666
210803,0.023374241666666667
210804,0.023450483333333334
210805,0.02391175
210806,0.022782108333333335
210807,0.024098333333333333
210808,0.023586083333333334
210809,0.023980008333333334
210901,0.0243046
210902,0.0243027
210903,0.023682308333333332
210904,0.024557875
211001,0.023237991666666666
211002,0.022257100000000002
211003,0.0241788
211004,0.022982866666666667
211005,0.02691435
211101,0.024353808333333334
211102,0.023770641666666665
211103,0.022362991666666665
211104,0.023917266666666666
211105,0.0248301
211201,0.030075791666666667
211202,0.023732791666666666
211203,0.037396958333333334
211204,0.02699008333333333
211205,0.03202445833333333
211206,0.026822541666666665
211207,0.037221475
211208,0.033931916666666666
211209,0.035927575
211210,0.043080991666666665
211301,0.025263266666666666
211302,0.029036058333333333
211303,0.02532805
211304,0.0241419
211305,0.025683341666666665
211306,0.025978383333333334
211307,0.026486708333333334
220101,0.0395025
220102,0.04173631666666667
220103,0.04156280833333333
220104,0.038899575
220105,0.03783923333333333
220106,0.040791975
220201,0.04446886666666667
220202,0.040751475
220203,0.042857258333333335
220204,0.043635475
220205,0.04460200833333333
220206,0.04514664166666667
220301,0.042816483333333336
220302,0.044103633333333336
220303,0.03897576666666667
220304,0.04348316666666667
220305,0.04269645833333333
220401,0.04163435
220402,0.03867748333333333
220403,0.04384998333333333
220404,0.04306143333333333
220405,0.04401006666666667
220406,0.044422416666666666
220501,0.04246530833333333
220502,0.03911175
220503,0.04483761666666667
220504,0.04465366666666667
220505,0.04364183333333333
220506,0.03970803333333333
220507,0.04370529166666667
220508,0.04020195
220509,0.043673641666666665
220510,0.041267450000000004
220511,0.043233875
220601,0.044034125
220602,0.04108934166666667
220603,0.03385405833333333
220604,0.04030144166666667
220605,0.04417926666666667
220701,0.045119683333333334
220702,0.04407040833333333
220703,0.04533974166666667
220704,0.04485278333333333
220705,0.04486489166666666
220706,0.04590391666666667
220707,0.04511908333333334
220708,0.04167191666666667
220709,0.04416043333333333
220710,0.04167985
220801,0.04129785
220802,0.037818033333333334
220803,0.04127911666666667
220804,0.03885358333333334
220805,0.035901441666666666
220806,0.041251191666666666
220807,0.041469016666666664
220808,0.03911314166666666
220809,0.04155425833333333
220901,0.044928525
220902,0.044205
220903,0.04475385
220904,0.04341508333333333
220905,0.04565408333333333
220906,0.04570939166666667
220907,0.04472106666666667
220908,0.045432041666666666
220909,0.04348259166666667
220910,0.044949641666666665
220911,0.04546635
220912,0.04362085833333333
220913,0.042862025
220914,0.043420541666666666
221001,0.040950658333333334
221002,0.0415631
221003,0.03883333333333333
221004,0.031076741666666668
221005,0.04085114166666667
230101,0.028757325
230102,0.02848135833333333
230103,0.029392275
230104,0.028151933333333334
230105,0.028254541666666667
230106,0.025791466666666665
230107,0.021330525
230108,0.028227858333333335
230109,0.031459408333333334
230110,0.030488975
230111,0.03208958333333333
230201,0.021065116666666668
230202,0.021817216666666667
230203,0.02114795
230204,0.024727716666666667
230205,0.023176816666666666
230206,0.023834016666666666
230301,0.0295107
230302,0.026340025
230303,0.03131755
230401,0.02094103333333333
230402,0.025531508333333335
230403,0.023336166666666668
230404,0.0241887
230405,0.024206375
230406,0.021267791666666667
230407,0.022121158333333335
230408,0.021006516666666666
240101,0.041412875
240102,0.04130361666666667
240103,0.04170488333333333
240104,0.041078525
240105,0.04097765833333333
240106,0.04127525
240201,0.041540275
240202,0.04070493333333333
240203,0.041276408333333334
240301,0.041976
240302,0.041219758333333335
240303,0.04153166666666667
240304,0.04158019166666667
250101,0.046061333333333336
250102,0.048308083333333335
250103,0.04711910833333333
250104,0.047245125
250105,0.04706124166666667
250106,0.047577575
250107,0.04986781666666667
250201,0.04459448333333334
250202,0.045377716666666665
250203,0.046710100000000004
250204,0.046342325000000004
250301,0.043617358333333335
250302,0.047960891666666665
250303,0.047889525
250304,0.04821620833333334
250305,0.049192241666666664
250401,0.045783283333333334
